,name,Population,Parent,Count,ParentCount,Min_Time,Max_Time,INX_File,PTID,VISIT,TUBE,proportion,EXPERIMENT_NAME,INX_Population,KO_Probe,IgG_Gate,Tissue_State,INX_Number_Of_Cells,Percent_Sorted
0,PubID_152_V02_03_011.fcs,/Lymphocytes,root,3635766,3886053,11425.2998046875,85009.6015625,PubID_152_INX_V02_03_001_012.fcs,PubID_152,V02,3,0.935593518667913,200319_AD01_SLA,Antigen-Specific,BB515,IgG+,Frozen,,
1,PubID_152_V02_03_011.fcs,/Lymphocytes/Singlets,/Lymphocytes,3609192,3635766,11425.2998046875,85009.6015625,PubID_152_INX_V02_03_001_012.fcs,PubID_152,V02,3,0.992690948757428,200319_AD01_SLA,Antigen-Specific,BB515,IgG+,Frozen,,
2,PubID_152_V02_03_011.fcs,/Lymphocytes/Singlets/Live|Dump-,/Lymphocytes/Singlets,3576342,3609192,11425.2998046875,85009.6015625,PubID_152_INX_V02_03_001_012.fcs,PubID_152,V02,3,0.99089823982764,200319_AD01_SLA,Antigen-Specific,BB515,IgG+,Frozen,,
3,PubID_152_V02_03_011.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+,/Lymphocytes/Singlets/Live|Dump-,2928817,3576342,11425.2998046875,85009.6015625,PubID_152_INX_V02_03_001_012.fcs,PubID_152,V02,3,0.818942092227197,200319_AD01_SLA,Antigen-Specific,BB515,IgG+,Frozen,,
4,PubID_152_V02_03_011.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+,224630,2928817,11425.2998046875,85009.6015625,PubID_152_INX_V02_03_001_012.fcs,PubID_152,V02,3,0.0766964955475197,200319_AD01_SLA,Antigen-Specific,BB515,IgG+,Frozen,,
5,PubID_152_V02_03_011.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/eODKO11-,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+,223579,224630,11425.2998046875,85009.6015625,PubID_152_INX_V02_03_001_012.fcs,PubID_152,V02,3,0.995321194853759,200319_AD01_SLA,Antigen-Specific,BB515,IgG+,Frozen,,
6,PubID_152_V02_03_011.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/eODKO11-/eODGT8Double+,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/eODKO11-,5,223579,11425.2998046875,85009.6015625,PubID_152_INX_V02_03_001_012.fcs,PubID_152,V02,3,2.23634598956074e-05,200319_AD01_SLA,Antigen-Specific,BB515,IgG+,Frozen,5.0,100.0
7,PubID_152_V02_03_011.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/GT8++noKO,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+,5,224630,11425.2998046875,85009.6015625,PubID_152_INX_V02_03_001_012.fcs,PubID_152,V02,3,2.22588256243601e-05,200319_AD01_SLA,Antigen-Specific,BB515,IgG+,Frozen,,
8,PubID_152_V02_03_011.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/GT8++noKO/GT8++KO-,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/GT8++noKO,5,5,11425.2998046875,85009.6015625,PubID_152_INX_V02_03_001_012.fcs,PubID_152,V02,3,1.0,200319_AD01_SLA,Antigen-Specific,BB515,IgG+,Frozen,,
9,PubID_152_V02_03_011.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+,569156,2928817,11425.2998046875,85009.6015625,PubID_152_INX_V02_03_001_012.fcs,PubID_152,V02,3,0.194329655966897,200319_AD01_SLA,Antigen-Specific,BB515,IgG+,Frozen,,
